CODPAN______	DESCRIZIONE	LUNG1	LUNG2	SPESS	HALT	ANG	FINITURA______	FORI 	___	RIGHE	TIPO	UM__
"LM-01877"	"Pannello"	260	0	28	2190	0	"A"	"Si"	"_"	3	"SPC"	"Nr"
"LM-01878"	"Angolo"	208	45	28	2190	90	"A"	"No"	"_"	1	"STD"	"Nr"
"LM-01879"	"Angolo"	78	207	28	2190	90	"A"	"No"	"_"	1	"STD"	"Nr"
"LM-01880"	"Angolo"	60	50	28	2190	90	"A"	"No"	"_"	1	"STD"	"Nr"
"LM-01881"	"Angolo"	50	60	28	2130	90	"A"	"No"	"_"	1	"SPC"	"Nr"
"LM-01882"	"Angolo"	207	78	28	2130	90	"A"	"No"	"_"	1	"STD"	"Nr"
"LM-01883"	"Angolo"	45	208	28	2130	90	"A"	"No"	"_"	1	"STD"	"Nr"
"LM-01884"	"Pannello"	260	0	28	2130	0	"A"	"Si"	"_"	3	"STD"	"Nr"
"LM-01885"	"Pannello"	600	0	28	2130	0	"A"	"Si"	"_"	7	"STD"	"Nr"
"LM-01886"	"Pannello"	385	0	28	2130	0	"A"	"No"	"_"	1	"STD"	"Nr"
"LM-01887"	"Pannello"	600	0	28	2130	0	"A"	"Si"	"_"	7	"STD"	"Nr"
"LM-01888"	"Pannello"	260	0	28	2130	0	"A"	"Si"	"_"	3	"SPC"	"Nr"
"LM-01889"	"Angolo"	208	45	28	2130	90	"A"	"No"	"_"	1	"STD"	"Nr"
"LM-01890"	"Angolo"	78	207	28	2130	90	"A"	"No"	"_"	1	"STD"	"Nr"
"LM-01891"	"Angolo"	60	50	28	2130	90	"A"	"No"	"_"	1	"STD"	"Nr"
"LM-01892"	"Pannello"	500	0	28	2190	0	"A"	"Si"	"_"	3	"STD"	"Nr"
"LM-01893"	"Angolo"	78	194	28	2190	90	"A"	"No"	"_"	1	"STD"	"Nr"
"LM-01894"	"Angolo"	430	40	28	2190	90	"A"	"No"	"_"	1	"STD"	"Nr"
"LM-01895"	"Pannello"	450	0	28	2190	0	"A"	"No"	"_"	1	"STD"	"Nr"
"LM-01896"	"Angolo"	148	364	28	2190	270	"A"	"No"	"_"	1	"STD"	"Nr"
"LM-01897"	"Angolo"	340	60	28	2190	90	"A"	"No"	"_"	1	"SPC"	"Nr"
"LM-01898"	"Pannello"	499	0	28	2190	0	"A"	"Si"	"_"	3	"STD"	"Nr"
"LM-01899"	"Pannello"	600	0	28	2190	0	"A"	"Si"	"_"	3	"STD"	"Nr"
"LM-01900"	"Pannello"	414	0	28	2190	0	"A"	"No"	"_"	1	"STD"	"Nr"
"LM-01901"	"Pannello"	474	0	28	2190	0	"A"	"No"	"_"	1	"STD"	"Nr"
"LM-01902"	"Pannello"	590	0	28	2190	0	"A"	"No"	"_"	1	"STD"	"Nr"
"LM-01903"	"Angolo"	162	430	28	2190	201	"A"	"No"	"_"	1	"STD"	"Nr"
"LM-01904"	"Pannello"	590	0	28	2190	0	"A"	"Si"	"_"	3	"SPC"	"Nr"
"LM-01905"	"Pannello"	600	0	28	2190	0	"A"	"Si"	"_"	3	"STD"	"Nr"
"LM-01906"	"Pannello"	600	0	28	2190	0	"A"	"Si"	"_"	3	"STD"	"Nr"
"LM-01907"	"Pannello"	494	0	28	2190	0	"A"	"No"	"_"	1	"STD"	"Nr"
"LM-01908"	"Angolo"	37	430	28	2190	90	"A"	"No"	"_"	1	"STD"	"Nr"
"LM-01909"	"Angolo"	430	38	28	2190	90	"A"	"Si"	"_"	3	"STD"	"Nr"
"LM-01910"	"Angolo"	330	270	28	2190	90	"A"	"No"	"_"	1	"STD"	"Nr"
"LM-01911"	"Angolo"	78	300	28	2190	90	"A"	"No"	"_"	1	"STD"	"Nr"
"LM-01912"	"Pannello"	590	0	28	2130	0	"A"	"Si"	"_"	3	"SPC"	"Nr"
"LM-01913"	"Pannello"	600	0	28	2130	0	"A"	"Si"	"_"	3	"STD"	"Nr"
"LM-01914"	"Pannello"	600	0	28	2130	0	"A"	"Si"	"_"	3	"STD"	"Nr"
"LM-01915"	"Pannello"	494	0	28	2130	0	"A"	"No"	"_"	1	"STD"	"Nr"
"LM-01916"	"Angolo"	37	430	28	2130	90	"A"	"No"	"_"	1	"STD"	"Nr"
"LM-01917"	"Angolo"	430	38	28	2130	90	"A"	"Si"	"_"	3	"STD"	"Nr"
"LM-01918"	"Angolo"	330	270	28	2130	90	"A"	"No"	"_"	1	"STD"	"Nr"
"LM-01919"	"Angolo"	78	300	28	2130	90	"A"	"No"	"_"	1	"STD"	"Nr"
"LM-01920"	"Pannello"	535	0	28	2130	0	"A"	"No"	"_"	1	"STD"	"Nr"
"LM-01921"	"Angolo"	62	104	28	2130	90	"A"	"No"	"_"	1	"STD"	"Nr"
"LM-01922"	"Angolo"	430	40	28	2130	90	"A"	"No"	"_"	1	"STD"	"Nr"
"LM-01923"	"Angolo"	148	430	28	2130	270	"A"	"No"	"_"	1	"STD"	"Nr"
"LM-01924"	"Angolo"	274	273	28	2130	90	"A"	"Si"	"_"	3	"SPC"	"Nr"
"LM-01925"	"Pannello"	399	0	28	2130	0	"A"	"No"	"_"	1	"STD"	"Nr"
"LM-01926"	"Angolo"	420	50	28	2130	90	"A"	"No"	"_"	1	"STD"	"Nr"
"LM-01927"	"Angolo"	162	430	28	2130	201	"A"	"No"	"_"	1	"STD"	"Nr"
"LM-01928"	"Angolo"	388	153	28	2190	90	"A"	"No"	"_"	1	"STD"	"Nr"
"LM-01929"	"Angolo"	153	376	28	2190	270	"A"	"No"	"_"	1	"STD"	"Nr"
"LM-01930"	"Angolo"	376	60	28	2190	90	"A"	"No"	"_"	1	"SPC"	"Nr"
"LM-01931"	"Angolo"	50	345	28	2190	90	"A"	"No"	"_"	1	"STD"	"Nr"
"LM-01932"	"Angolo"	430	135	28	2190	201	"A"	"Si"	"_"	3	"SPC"	"Nr"
"LM-01933"	"Angolo"	132	78	28	2190	90	"A"	"No"	"_"	1	"STD"	"Nr"
"LM-01934"	"Angolo"	80	180	28	2130	270	"A"	"No"	"_"	1	"STD"	"Nr"
"LM-01935"	"Pannello"	410	0	28	2130	0	"A"	"No"	"_"	1	"STD"	"Nr"
"LM-01936"	"Pannello"	499	0	28	2130	0	"A"	"Si"	"_"	3	"STD"	"Nr"
"LM-01937"	"Pannello"	600	0	28	2130	0	"A"	"Si"	"_"	3	"STD"	"Nr"
"LM-01938"	"Pannello"	590	0	28	2130	0	"A"	"No"	"_"	1	"STD"	"Nr"
"LM-01939"	"Angolo"	78.2	410	28	2130	90	"A"	"Si"	"_"	3	"SPC"	"Nr"
"LM-01940"	"Angolo"	60	340	28	2130	90	"A"	"No"	"_"	1	"STD"	"Nr"
"LM-01941"	"Angolo"	340	60	28	2130	90	"A"	"No"	"_"	1	"SPC"	"Nr"
"LM-01942"	"Angolo"	410	78.2	28	2130	90	"A"	"Si"	"_"	3	"STD"	"Nr"
"LM-01943"	"Pannello"	600	0	28	2130	0	"A"	"Si"	"_"	3	"STD"	"Nr"
"LM-01944"	"Pannello"	499	0	28	2130	0	"A"	"Si"	"_"	3	"STD"	"Nr"
"LM-01945"	"Angolo"	180	80	28	2130	270	"A"	"No"	"_"	1	"STD"	"Nr"
"LM-01946"	"Angolo"	60	270	28	2190	90	"A"	"No"	"_"	1	"STD"	"Nr"
"LM-01947"	"Angolo"	75	43	28	2190	90	"A"	"No"	"_"	1	"STD"	"Nr"
"LM-01948"	"Angolo"	78.2	447	28	2190	90	"A"	"Si"	"_"	3	"SPC"	"Nr"
"LM-01949"	"Angolo"	447	78.2	28	2190	90	"A"	"Si"	"_"	3	"STD"	"Nr"
"LM-01950"	"Angolo"	43	75	28	2190	90	"A"	"No"	"_"	1	"STD"	"Nr"
"LM-01951"	"Angolo"	270	60	28	2190	90	"A"	"No"	"_"	1	"SPC"	"Nr"
"LM-01952"	"Angolo"	60	270	28	2130	90	"A"	"No"	"_"	1	"STD"	"Nr"
"LM-01953"	"Angolo"	75	43	28	2130	90	"A"	"No"	"_"	1	"STD"	"Nr"
"LM-01954"	"Angolo"	78.2	447	28	2130	90	"A"	"Si"	"_"	3	"SPC"	"Nr"
"LM-01955"	"Angolo"	246	80	28	2130	270	"A"	"No"	"_"	1	"STD"	"Nr"
"LM-01956"	"Angolo"	70	110	28	2130	90	"A"	"No"	"_"	1	"SPC"	"Nr"
"LM-01957"	"Pannello"	420	0	28	2130	0	"A"	"No"	"_"	1	"STD"	"Nr"
"LM-01958"	"Angolo"	50	430	28	2130	90	"A"	"No"	"_"	1	"STD"	"Nr"
"LM-01959"	"Pannello"	524	0	28	2130	0	"A"	"No"	"_"	1	"STD"	"Nr"
"LM-01960"	"Angolo"	498	78	28	2130	90	"A"	"Si"	"_"	3	"STD"	"Nr"
"LM-01961"	"Angolo"	60	450	28	2190	90	"A"	"No"	"_"	1	"STD"	"Nr"
"LM-01962"	"Angolo"	335	50	28	2190	90	"A"	"No"	"_"	1	"STD"	"Nr"
"LM-01963"	"Angolo"	78	327	28	2190	90	"A"	"Si"	"_"	3	"SPC"	"Nr"
"LM-01964"	"Pannello"	424	0	28	2190	0	"A"	"No"	"_"	1	"STD"	"Nr"
"LM-01965"	"Pannello"	600	0	28	2190	0	"A"	"Si"	"_"	2	"STD"	"Nr"
"LM-01966"	"Pannello"	500	0	28	2190	0	"A"	"Si"	"_"	3	"STD"	"Nr"
"LM-01967"	"Pannello"	600	0	28	2190	0	"A"	"Si"	"_"	2	"STD"	"Nr"
"LM-01968"	"Angolo"	83	350	28	2190	90	"A"	"No"	"_"	1	"STD"	"Nr"
"LM-01969"	"Angolo"	430	83	28	2190	90	"A"	"Si"	"_"	3	"STD"	"Nr"
"LM-01970"	"Pannello"	600	0	28	2190	0	"A"	"Si"	"_"	2	"STD"	"Nr"
"LM-01971"	"Pannello"	500	0	28	2190	0	"A"	"Si"	"_"	3	"STD"	"Nr"
"LM-01972"	"Pannello"	600	0	28	2190	0	"A"	"Si"	"_"	2	"STD"	"Nr"
"LM-01973"	"Pannello"	600	0	28	2190	0	"A"	"Si"	"_"	2	"STD"	"Nr"
"LM-01974"	"Pannello"	600	0	28	2190	0	"A"	"Si"	"_"	2	"STD"	"Nr"
"LM-01975"	"Angolo"	83	430	28	2190	90	"A"	"Si"	"_"	3	"STD"	"Nr"
"LM-01976"	"Angolo"	350	83	28	2190	90	"A"	"No"	"_"	1	"STD"	"Nr"
"LM-01977"	"Angolo"	327	78	28	2190	90	"A"	"Si"	"_"	3	"STD"	"Nr"
"LM-01978"	"Angolo"	50	335	28	2190	90	"A"	"No"	"_"	1	"STD"	"Nr"
"LM-01979"	"Angolo"	450	60	28	2190	90	"A"	"No"	"_"	1	"SPC"	"Nr"
"LM-01980"	"Pannello"	600	0	28	2190	0	"A"	"Si"	"_"	4	"STD"	"Nr"
"LM-01981"	"Pannello"	294	0	28	2190	0	"A"	"No"	"_"	1	"STD"	"Nr"
"LM-01982"	"Angolo"	60	140	28	2190	90	"A"	"No"	"_"	1	"STD"	"Nr"
"LM-01983"	"Angolo"	125	50	28	2190	90	"A"	"No"	"_"	1	"STD"	"Nr"
"LM-01984"	"Angolo"	78	244	28	2190	90	"A"	"Si"	"_"	3	"SPC"	"Nr"
"LM-01985"	"Pannello"	402	0	28	2190	0	"A"	"No"	"_"	1	"STD"	"Nr"
"LM-01986"	"Angolo"	244	78	28	2190	90	"A"	"Si"	"_"	3	"STD"	"Nr"
"LM-01987"	"Angolo"	50	125	28	2190	90	"A"	"No"	"_"	1	"STD"	"Nr"
"LM-01988"	"Angolo"	140	60	28	2190	90	"A"	"No"	"_"	1	"SPC"	"Nr"
"LM-01989"	"Pannello"	600	0	28	2190	0	"A"	"Si"	"_"	4	"STD"	"Nr"
"LM-01990"	"Pannello"	555	0	28	2190	0	"A"	"Si"	"_"	3	"STD"	"Nr"
"LM-01991"	"Pannello"	555	0	28	2190	0	"A"	"No"	"_"	1	"STD"	"Nr"
"LM-01992"	"Angolo"	155	43	28	2190	90	"A"	"No"	"_"	1	"STD"	"Nr"
"LM-01993"	"Angolo"	78	444	28	2190	90	"A"	"Si"	"_"	3	"SPC"	"Nr"
"LM-01994"	"Pannello"	600	0	28	2190	0	"A"	"Si"	"_"	2	"STD"	"Nr"
"LM-01995"	"Pannello"	600	0	28	2190	0	"A"	"Si"	"_"	2	"STD"	"Nr"
"LM-01996"	"Angolo"	444	78	28	2190	90	"A"	"Si"	"_"	3	"STD"	"Nr"
"LM-01997"	"Angolo"	43	155	28	2190	90	"A"	"No"	"_"	1	"STD"	"Nr"
"LM-01998"	"Pannello"	555	0	28	2190	0	"A"	"Si"	"_"	3	"STD"	"Nr"
"LM-01999"	"Angolo"	100	340	28	2190	270	"A"	"No"	"_"	1	"STD"	"Nr"
"LM-02000"	"Angolo"	60	150	28	2190	90	"A"	"No"	"_"	1	"STD"	"Nr"
"LM-02001"	"Angolo"	430	50	28	2190	90	"A"	"No"	"_"	1	"STD"	"Nr"
"LM-02002"	"Angolo"	78	548	28	2190	90	"A"	"Si"	"_"	3	"SPC"	"Nr"
"LM-02003"	"Pannello"	418	0	28	2190	0	"A"	"No"	"_"	1	"STD"	"Nr"
"LM-02004"	"Pannello"	470	0	28	2190	0	"A"	"Si"	"_"	2	"STD"	"Nr"
"LM-02005"	"Pannello"	720	0	28	178	0	"A"	"No"	"_"	1	"SPM"	"Nr"
"LM-02006"	"Pannello"	238	0	28	2190	0	"A"	"No"	"_"	1	"SPC"	"Nr"
"LM-02007"	"Angolo"	90	90	28	2190	90	"A"	"No"	"_"	1	"STD"	"Nr"
"LM-02008"	"Angolo"	160	430	28	2190	201	"A"	"No"	"_"	1	"STD"	"Nr"
"LM-02009"	"Angolo"	430	60	28	2190	90	"A"	"No"	"_"	1	"SPC"	"Nr"
"LM-02010"	"Pannello"	429	0	28	2190	0	"A"	"Si"	"_"	3	"STD"	"Nr"
"LM-02011"	"Angolo"	90	90	28	2190	90	"A"	"No"	"_"	1	"SPC"	"Nr"
"LM-02012"	"Pannello"	238	0	28	2190	0	"A"	"No"	"_"	1	"STD"	"Nr"
"LM-02013"	"Pannello"	429	0	28	2190	0	"A"	"Si"	"_"	3	"SPC"	"Nr"
"LM-02014"	"Pannello"	600	0	28	2190	0	"A"	"Si"	"_"	3	"STD"	"Nr"
"LM-02015"	"Pannello"	499	0	28	2190	0	"A"	"Si"	"_"	3	"STD"	"Nr"
"LM-02016"	"Angolo"	60	430	28	2190	90	"A"	"No"	"_"	1	"STD"	"Nr"
"LM-02017"	"Angolo"	430	160	28	2190	201	"A"	"No"	"_"	1	"SPC"	"Nr"
"LM-02018"	"Angolo"	352	60	28	2190	90	"A"	"No"	"_"	1	"SPC"	"Nr"
"LM-02019"	"Angolo"	53	158	28	2190	90	"A"	"No"	"_"	1	"STD"	"Nr"
"LM-02020"	"Pannello"	533	0	28	2190	0	"A"	"Si"	"_"	3	"STD"	"Nr"
"LM-02021"	"Angolo"	369	78	28	2190	90	"A"	"Si"	"_"	3	"STD"	"Nr"
"LM-02022"	"Pannello"	371	0	28	2190	0	"A"	"No"	"_"	1	"STD"	"Nr"
"LM-02023"	"Angolo"	78	287	28	2190	90	"A"	"No"	"_"	1	"SPC"	"Nr"
"LM-02024"	"Pannello"	600	0	28	2190	0	"A"	"Si"	"_"	5	"STD"	"Nr"
"LM-02025"	"Angolo"	296	53	28	2190	90	"A"	"No"	"_"	1	"STD"	"Nr"
"LM-02026"	"Pannello"	452	0	28	2190	0	"A"	"No"	"_"	1	"STD"	"Nr"
"LM-02027"	"Angolo"	170	218	28	2190	90	"A"	"No"	"_"	1	"STD"	"Nr"
"LM-02028"	"Pannello"	560	0	28	353	0	"A"	"No"	"_"	1	"STD"	"Nr"
"LM-02029"	"Pannello"	360	0	28	2190	0	"A"	"No"	"_"	1	"STD"	"Nr"
"LM-02030"	"Pannello"	230	0	28	2190	0	"A"	"No"	"_"	1	"SPC"	"Nr"
"LM-02031"	"Angolo"	430	50	28	2190	90	"A"	"Si"	"_"	4	"STD"	"Nr"
"LM-02032"	"Angolo"	430	135	28	2190	249	"A"	"Si"	"_"	4	"SPC"	"Nr"
"LM-02033"	"Angolo"	400	74	28	2190	90	"A"	"No"	"_"	1	"STD"	"Nr"
"LM-02034"	"Pannello"	600	0	28	2190	0	"A"	"Si"	"_"	3	"STD"	"Nr"
"LM-02035"	"Angolo"	57	430	28	2190	90	"A"	"No"	"_"	1	"STD"	"Nr"
"LM-02036"	"Pannello"	600	0	28	2190	0	"A"	"Si"	"_"	2	"STD"	"Nr"
"LM-02037"	"Pannello"	600	0	28	2190	0	"A"	"Si"	"_"	3	"STD"	"Nr"
"LM-02038"	"Pannello"	600	0	28	2190	0	"A"	"Si"	"_"	3	"STD"	"Nr"
"LM-02039"	"Pannello"	600	0	28	2190	0	"A"	"Si"	"_"	6	"STD"	"Nr"
"LM-02040"	"Angolo"	60	135	28	2190	90	"A"	"No"	"_"	1	"STD"	"Nr"
"LM-02041"	"Angolo"	135	458	28	2190	201	"A"	"No"	"_"	1	"STD"	"Nr"
"LM-02042"	"Angolo"	458	135	28	2190	201	"A"	"No"	"_"	1	"SPC"	"Nr"
"LM-02043"	"Angolo"	135	60	28	2190	90	"A"	"No"	"_"	1	"SPC"	"Nr"
"LM-02044"	"Pannello"	600	0	28	2190	0	"A"	"Si"	"_"	6	"STD"	"Nr"
"LM-02045"	"Pannello"	600	0	28	2190	0	"A"	"Si"	"_"	3	"STD"	"Nr"
"LM-02046"	"Pannello"	600	0	28	2190	0	"A"	"Si"	"_"	3	"STD"	"Nr"
"LM-02047"	"Pannello"	600	0	28	2190	0	"A"	"Si"	"_"	2	"STD"	"Nr"
"LM-02048"	"Angolo"	430	57	28	2190	90	"A"	"No"	"_"	1	"STD"	"Nr"
"LM-02049"	"Angolo"	74	400	28	2190	90	"A"	"No"	"_"	1	"STD"	"Nr"
"LM-02050"	"Angolo"	135	430	28	2190	249	"A"	"Si"	"_"	4	"STD"	"Nr"
"LM-02051"	"Angolo"	50	430	28	2190	90	"A"	"Si"	"_"	4	"STD"	"Nr"
"LM-02052"	"Pannello"	230	0	28	2190	0	"A"	"No"	"_"	1	"STD"	"Nr"
"LM-02053"	"Angolo"	218	170	28	2190	90	"A"	"No"	"_"	1	"STD"	"Nr"
"LM-02054"	"Angolo"	94	149	28	2190	270	"A"	"No"	"_"	1	"STD"	"Nr"
"LM-02055"	"Angolo"	149	47	28	2190	90	"A"	"No"	"_"	1	"STD"	"Nr"
"LM-02056"	"Angolo"	170	417	28	2190	90	"A"	"No"	"_"	1	"STD"	"Nr"
"LM-02057"	"Pannello"	178	0	28	2190	0	"A"	"No"	"_"	1	"STD"	"Nr"
"LM-02058"	"Pannello"	170	0	28	2190	0	"A"	"No"	"_"	1	"SPC"	"Nr"
"LM-02059"	"Angolo"	190	135	28	2190	249	"A"	"No"	"_"	1	"SPC"	"Nr"
"LM-02060"	"Angolo"	40	430	28	2190	90	"A"	"No"	"_"	1	"STD"	"Nr"
"LM-02061"	"Angolo"	60	94	28	2190	90	"A"	"No"	"_"	1	"STD"	"Nr"
"LM-02062"	"Angolo"	135	458	28	2190	201	"A"	"Si"	"_"	4	"STD"	"Nr"
"LM-02063"	"Angolo"	170	158	28	2130	90	"A"	"No"	"_"	1	"STD"	"Nr"
"LM-02064"	"Pannello"	300	0	28	2130	0	"A"	"No"	"_"	1	"STD"	"Nr"
"LM-02065"	"Pannello"	230	0	28	2130	0	"A"	"No"	"_"	1	"SPC"	"Nr"
"LM-02066"	"Angolo"	430	50	28	2130	90	"A"	"Si"	"_"	4	"STD"	"Nr"
"LM-02067"	"Angolo"	430	135	28	2130	249	"A"	"Si"	"_"	4	"SPC"	"Nr"
"LM-02068"	"Angolo"	400	74	28	2130	90	"A"	"No"	"_"	1	"STD"	"Nr"
"LM-02069"	"Pannello"	600	0	28	2130	0	"A"	"Si"	"_"	3	"STD"	"Nr"
"LM-02070"	"Angolo"	57	430	28	2130	90	"A"	"No"	"_"	1	"STD"	"Nr"
"LM-02071"	"Pannello"	600	0	28	2130	0	"A"	"Si"	"_"	2	"STD"	"Nr"
"LM-02072"	"Pannello"	600	0	28	2130	0	"A"	"Si"	"_"	3	"STD"	"Nr"
"LM-02073"	"Pannello"	600	0	28	2130	0	"A"	"Si"	"_"	3	"STD"	"Nr"
"LM-02074"	"Pannello"	600	0	28	2130	0	"A"	"Si"	"_"	6	"STD"	"Nr"
"LM-02075"	"Angolo"	60	135	28	2130	90	"A"	"No"	"_"	1	"STD"	"Nr"
"LM-02076"	"Angolo"	135	458	28	2130	201	"A"	"No"	"_"	1	"STD"	"Nr"
"LM-02077"	"Angolo"	458	135	28	2130	201	"A"	"No"	"_"	1	"SPC"	"Nr"
"LM-02078"	"Angolo"	135	60	28	2130	90	"A"	"No"	"_"	1	"SPC"	"Nr"
"LM-02079"	"Pannello"	600	0	28	2130	0	"A"	"Si"	"_"	6	"STD"	"Nr"
"LM-02080"	"Pannello"	600	0	28	2130	0	"A"	"Si"	"_"	3	"STD"	"Nr"
"LM-02081"	"Pannello"	600	0	28	2130	0	"A"	"Si"	"_"	3	"STD"	"Nr"
"LM-02082"	"Pannello"	600	0	28	2130	0	"A"	"Si"	"_"	2	"STD"	"Nr"
"LM-02083"	"Angolo"	430	57	28	2130	90	"A"	"No"	"_"	1	"STD"	"Nr"
"LM-02084"	"Angolo"	74	400	28	2130	90	"A"	"No"	"_"	1	"STD"	"Nr"
"LM-02085"	"Angolo"	135	430	28	2130	249	"A"	"Si"	"_"	4	"STD"	"Nr"
"LM-02086"	"Angolo"	50	430	28	2130	90	"A"	"Si"	"_"	4	"STD"	"Nr"
"LM-02087"	"Pannello"	230	0	28	2130	0	"A"	"No"	"_"	1	"STD"	"Nr"
"LM-02088"	"Angolo"	158	170	28	2130	90	"A"	"No"	"_"	1	"STD"	"Nr"
"LM-02089"	"Angolo"	430	50	28	2130	90	"A"	"Si"	"_"	4	"STD"	"Nr"
"LM-02090"	"Angolo"	50	430	28	2130	90	"A"	"Si"	"_"	4	"STD"	"Nr"
"LM-02091"	"Angolo"	110	80	28	2130	90	"A"	"No"	"_"	1	"STD"	"Nr"
"LM-02092"	"Angolo"	80	144	28	2130	270	"A"	"No"	"_"	1	"STD"	"Nr"
"LM-02093"	"Angolo"	80	125	28	2130	90	"A"	"No"	"_"	1	"STD"	"Nr"
"LM-02094"	"Angolo"	100	80	28	2130	270	"A"	"No"	"_"	1	"STD"	"Nr"
"LM-02095"	"Angolo"	170	100	28	2130	90	"A"	"No"	"_"	1	"STD"	"Nr"
"LM-02096"	"Pannello"	560	0	28	293	0	"A"	"No"	"_"	1	"STD"	"Nr"
"LM-02097"	"Angolo"	65	74	28	2130	90	"A"	"No"	"_"	1	"STD"	"Nr"
"LM-02098"	"Angolo"	60	200	28	2130	90	"A"	"No"	"_"	1	"STD"	"Nr"
"LM-02099"	"Angolo"	200	60	28	2130	90	"A"	"No"	"_"	1	"SPC"	"Nr"
"LM-02100"	"Angolo"	74	65	28	2130	90	"A"	"No"	"_"	1	"STD"	"Nr"
"LM-02101"	"Angolo"	100	170	28	2130	90	"A"	"No"	"_"	1	"STD"	"Nr"
"LM-02102"	"Angolo"	80	100	28	2130	270	"A"	"No"	"_"	1	"STD"	"Nr"
"LM-02103"	"Angolo"	125	80	28	2130	90	"A"	"No"	"_"	1	"STD"	"Nr"
"LM-02104"	"Angolo"	144	80	28	2130	270	"A"	"No"	"_"	1	"STD"	"Nr"
"LM-02105"	"Angolo"	80	110	28	2130	90	"A"	"No"	"_"	1	"STD"	"Nr"
"LM-02106"	"Pannello"	600	0	28	2130	0	"A"	"Si"	"_"	3	"STD"	"Nr"
"LM-02107"	"Pannello"	340	0	28	2130	0	"A"	"No"	"_"	1	"STD"	"Nr"
"LM-02108"	"Angolo"	122	60	28	2130	90	"A"	"No"	"_"	1	"STD"	"Nr"
"LM-02109"	"Angolo"	46	430	28	2130	90	"A"	"Si"	"_"	4	"STD"	"Nr"
"LM-02110"	"Angolo"	135	46	28	2130	90	"A"	"No"	"_"	1	"SPC"	"Nr"
"LM-02111"	"Pannello"	600	0	28	2130	0	"A"	"Si"	"_"	3	"STD"	"Nr"
"LM-02112"	"Angolo"	170	158	28	2190	90	"A"	"No"	"_"	1	"STD"	"Nr"
"LM-02113"	"Pannello"	300	0	28	2190	0	"A"	"No"	"_"	1	"STD"	"Nr"
"LM-02114"	"Angolo"	158	170	28	2190	90	"A"	"No"	"_"	1	"STD"	"Nr"
"LM-02115"	"Pannello"	242	0	28	2190	0	"A"	"No"	"_"	1	"STD"	"Nr"
"LM-02116"	"Angolo"	430	46	28	2190	90	"A"	"Si"	"_"	4	"SPC"	"Nr"
"LM-02117"	"Angolo"	170	326	28	2190	90	"A"	"No"	"_"	1	"STD"	"Nr"
"LM-02118"	"Angolo"	400	122	28	2190	90	"A"	"No"	"_"	1	"STD"	"Nr"
"LM-02119"	"Angolo"	155	135	28	2190	90	"A"	"No"	"_"	1	"STD"	"Nr"
"LM-02120"	"Angolo"	135	155	28	2190	90	"A"	"No"	"_"	1	"SPC"	"Nr"
"LM-02121"	"Angolo"	122	400	28	2190	90	"A"	"No"	"_"	1	"STD"	"Nr"
"LM-02122"	"Angolo"	326	170	28	2190	90	"A"	"No"	"_"	1	"STD"	"Nr"
"LM-02123"	"Angolo"	46	430	28	2190	90	"A"	"Si"	"_"	4	"STD"	"Nr"
"LM-02124"	"Angolo"	174	209	28	2190	90	"A"	"No"	"_"	1	"STD"	"Nr"
"LM-02125"	"Angolo"	346	254	28	2190	90	"A"	"No"	"_"	1	"STD"	"Nr"
"LM-02126"	"Angolo"	253	60	28	2190	270	"A"	"No"	"_"	1	"STD"	"Nr"
"LM-02127"	"Angolo"	430	136	28	2190	90	"A"	"No"	"_"	1	"STD"	"Nr"
"LM-02128"	"Pannello"	195	0	28	2190	0	"A"	"No"	"_"	1	"STD"	"Nr"
"LM-02129"	"Angolo"	136	170	28	2190	90	"A"	"No"	"_"	1	"STD"	"Nr"
"LM-02130"	"Angolo"	170	218	28	2130	90	"A"	"No"	"_"	1	"STD"	"Nr"
"LM-02131"	"Pannello"	360	0	28	2130	0	"A"	"No"	"_"	1	"STD"	"Nr"
"LM-02132"	"Angolo"	218	170	28	2130	90	"A"	"No"	"_"	1	"STD"	"Nr"
"LM-02133"	"Pannello"	560	0	28	2190	0	"A"	"No"	"_"	1	"STD"	"Nr"
"LM-02134"	"Pannello"	560	0	28	2130	0	"A"	"No"	"_"	1	"STD"	"Nr"
"LM-02135"	"Angolo"	160	430	28	2190	270	"A"	"Si"	"_"	5	"SPC"	"Nr"
"LM-02136"	"Pannello"	700	0	28	1340	0	"A"	"No"	"_"	1	"SPC"	"Nr"
"LM-02137"	"Pannello"	422	0	28	2190	0	"A"	"Si"	"_"	3	"SPC"	"Nr"
"LM-02138"	"Angolo"	40	248	28	2190	90	"A"	"Si"	"_"	2	"STD"	"Nr"
"LM-02139"	"Angolo"	170	430	28	2190	270	"A"	"No"	"_"	1	"STD"	"Nr"
"LM-02140"	"Angolo"	323	119	28	2190	90	"A"	"No"	"_"	1	"STD"	"Nr"
"LM-02141"	"Angolo"	453	83	28	2190	90	"A"	"No"	"_"	1	"STD"	"Nr"
"LM-02142"	"Pannello"	450	0	28	2190	0	"A"	"Si"	"_"	3	"SPC"	"Nr"
"LM-02143"	"Angolo"	170	357	28	2190	270	"A"	"No"	"_"	1	"STD"	"Nr"
"LM-02144"	"Angolo"	40	133	28	2190	90	"A"	"No"	"_"	1	"STD"	"Nr"
"LM-02145"	"Angolo"	40	208	28	2190	90	"A"	"No"	"_"	1	"STD"	"Nr"
"LM-02146"	"Angolo"	210	110	28	2190	270	"A"	"No"	"_"	1	"SPC"	"Nr"
